1165
1130
1071
1011
1337
1114
1269
1157
1532
1516
1041
927
1054
1138
1117
1096
1080
1113
1031
1076
994
1106
1102
1056
1052
1346
1197
1068
1109
974
1131
1180
1066
1041
946
981
904
1049
1054
1086
1095
1069
881
967
896
856
975
839
807
1038
1029
889
845
931
861
941
699
886
775
750
676
858
866
805
785
712
682
1462
1185
1070
1064
883
1215
670
895
1049
939
1069
645
650
959
881
1227
942
853
944
939
988
923
894
886
1281
1090
1149
1267
1927
1145
1075
1427
1343
706
779
630
915
675
781
998
1225
1053
802
851
572
718
987
955
731
804
737
1033
841
1110
1033
1283
988
1497
1227
1119
969
877
981
936
940
963
943
986
816
670
876
783
862
1035
784
761
890
815
922
654
722
740
689
895
790
765
820
650
707
723
739
765
833
785
843
696
979
804
718
677
606
500
845
644
913
1058
947
916
773
879
722
664
961
890
555
814
805
749
621
623
1107
1014
859
995
1023
885
1131
1130
1160
1034
1154
1131
887
1002
1087
902
755
891
1147
1103
1040
1156
1165
1101
1315
1265
1064
974
990
952
951
982
994
1032
1015
986
986
1008
1050
959
827
1337
983
1624
1124
1015
1169
1014
1171
873
1156
845
874
713
907
994
867
1040
932
979
1021
1168
1036
928
1088
717
890
916
1053
1635
976
975
908
957
1059
867
941
767
751
862
968
1021
1015
1010
1069
1160
1037
1015
868
911
1066
1259
835
989
904
1249
1097
1124
1101
1128
1019
977
943
1008
1281
1176
1184
1132
903
899
1143
940
842
1057
953
1085
1097
1182
1105
1126
958
923
977
860
994
1031
993
992
1049
1033
1055
1035
913
969
961
960
1038
931
1036
1009
1002
955
925
922
955
870
883
1079
2588
937
804
796
978
953
873
953
985
827
991
874
757
810
868
813
950
874
952
1030
952
1047
848
928
901
909
997
962
1040
1077
774
892
855
864
892
783
800
783
819
899
999
1041
981
963
911
943
919
877
1040
937
889
923
934
720
780
945
922
837
883
811
981
1014
905
1002
1151
1001
956
602
1268
1185
1048
1313
1108
1455
1339
1223
1251
1216
1337
1182
1213
1205
1223
1508
1521
1324
1159
1256
1272
1002
1397
724
564
622
938
991
909
994
928
1316
1438
1178
1100
934
1079
1359
1051
942
936
597
988
1040
977
925
859
144
1478
1161
1174
1476
1264
1433
997
986
940
963
886
880
772
781
721
1264
1045
1553
1202
1083
1298
495
1360
691
913
1111
1051
1123
1268
1038
1258
806
1274
1214
876
821
1189
1341
1032
1358
288
1183
1160
1114
1100
1225
1057
1388
1395
1186
314
962
886
1044
1134
967
1125
1009
899
1210
1385
386
995
1512
1240
1687
1490
556
682
267
1411
984
1437
469
1270
1294
1209
1391
1087
638
492
1528
1187
1181
1465
339
1237
1024
1041
959
89
1204
1294
1303
