;;1;0,23;33;7,71;;;1;0,23;33;7,71;9;2,1;1;0,23;;;1;0,23;16;3,73;45;10,51;1;0,23;8;1,86;13;3,03;181;42,28;7;1,63;2;0,46;23;5,37;17;3,97;;;;;36;8,41
;;1;0,46;21;9,81;1;0,46;;;15;7;2;0,93;;;;;;;9;4,2;23;10,74;;;2;0,93;4;1,86;85;39,71;2;0,93;;;19;8,87;8;3,73;;;;;22;10,28
1;0,58;;;14;8,23;1;0,58;1;0,58;29;17,05;1;0,58;;;;;1;0,58;7;4,11;8;4,7;;;2;1,17;1;0,58;54;31,76;3;1,76;;;25;14,7;3;1,76;;;2;1,17;17;10
4;2,66;;;19;12,66;;;;;15;10;2;1,33;;;;;;;3;2;14;9,33;1;0,66;4;2,66;4;2,66;46;30,66;4;2,66;2;1,33;16;10,66;7;4,66;;;;;9;6
1;0,18;;;40;7,47;;;;;39;7,28;1;0,18;;;;;;;7;1,3;62;11,58;;;7;1,3;;;212;39,62;19;3,55;;;94;17,57;26;4,85;;;;;27;5,04
;;;;27;8,46;;;;;19;5,95;3;0,94;;;;;;;4;1,25;44;13,79;;;2;0,62;;;133;41,69;12;3,76;1;0,31;35;10,97;16;5,01;;;;;23;7,21
3;0,40;1;0,13;66;8,85;;;1;0,13;78;10,46;7;0,93;;;1;0,13;;;5;0,67;113;15,16;;;1;0,13;;;285;38,25;18;2,41;7;0,93;48;6,44;51;6,84;;;2;0,26;58;7,78
;;1;0,91;11;10,09;;;;;11;10,09;;;;;;;;;6;5,5;7;6,42;;;2;1,83;;;48;44,03;1;0,91;;;4;3,66;11;10,09;;;;;7;6,42
;;1;0,31;23;7,14;;;;;16;4,96;;;;;;;;;5;1,55;53;16,45;;;2;0,62;;;130;40,37;2;0,62;;;36;11,18;18;5,59;;;;;36;11,18
2;0,43;2;0,43;40;8,71;1;0,21;;;41;8,93;2;0,43;1;0,21;;;;;7;1,52;44;9,58;1;0,21;2;0,43;;;221;48,14;6;1,3;;;41;8,93;20;4,35;;;;;28;6,1
;;;;30;5,11;;;1;0,17;49;8,36;2;0,34;;;;;;;4;0,68;61;10,4;1;0,17;;;;;291;49,65;13;2,21;4;0,68;53;9,04;28;4,77;;;;;49;8,36
4;0,49;1;0,12;117;14,4;;;4;0,49;56;6,89;3;0,36;;;;;;;11;1,35;102;12,56;;;2;0,24;1;0,12;250;30,78;33;4,06;1;0,12;65;8;59;7,26;;;4;0,49;99;12,19
2;0,24;2;0,24;79;9,78;1;0,12;2;0,24;49;6,07;8;0,99;;;;;1;0,12;10;1,23;94;11,64;1;0,12;7;0,86;1;0,12;317;39,28;34;4,21;5;0,61;50;6,19;50;6,19;;;2;0,24;92;11,4
8;1,14;1;0,14;48;6,88;1;0,14;1;0,14;41;5,88;5;0,71;;;;;;;17;2,43;81;11,62;;;2;0,28;1;0,14;242;34,72;22;3,15;7;1;48;6,88;59;8,46;;;1;0,14;112;16,06
4;0,72;1;0,18;55;9,92;1;0,18;;;65;11,73;2;0,36;2;0,36;;;;;8;1,44;54;9,74;1;0,18;4;0,72;1;0,18;163;29,42;23;4,15;5;0,9;64;11,55;40;7,22;;;;;61;11,01
5;1,85;1;0,37;18;6,69;;;;;35;13,01;3;1,11;;;;;;;4;1,48;21;7,8;;;1;0,37;;;102;37,91;1;0,37;6;2,23;35;13,01;20;7,43;;;;;17;6,31
16;5,55;1;0,34;50;17,36;;;;;11;3,81;2;0,69;;;;;;;5;1,73;36;12,5;;;2;0,69;;;83;28,81;5;1,73;1;0,34;23;7,98;38;13,19;;;;;15;5,2
4;0,68;1;0,17;56;9,52;;;;;52;8,84;6;1,02;1;0,17;;;4;0,68;8;1,36;62;10,54;;;8;1,36;2;0,34;243;41,32;5;0,85;4;0,68;63;10,71;24;4,08;1;0,17;;;44;7,48
7;0,73;;;112;11,75;1;0,1;1;0,1;58;6,08;;;2;0,2;;;;;7;0,73;114;11,96;;;6;0,62;;;352;36,93;61;6,4;4;0,41;69;7,24;45;4,72;;;;;114;11,96
3;0,28;;;56;5,25;2;0,18;;;56;5,25;4;0,37;;;;;;;13;1,22;120;11,26;;;8;0,75;;;485;45,53;62;5,82;4;0,37;86;8,07;80;7,51;;;1;0,09;85;7,98
3;0,39;;;42;5,59;;;;;67;8,92;6;0,79;;;;;1;0,13;6;0,79;74;9,85;;;13;1,73;;;358;47,66;18;2,39;7;0,93;63;8,38;36;4,79;;;2;0,26;55;7,32
4;0,76;1;0,19;24;4,56;;;;;26;4,94;;;;;;;;;6;1,14;59;11,21;;;12;2,28;;;270;51,33;13;2,47;1;0,19;39;7,41;34;6,46;1;0,19;;;36;6,84
1;0,14;1;0,14;31;4,42;1;0,14;;;48;6,85;;;;;;;;;6;0,85;126;18;;;7;1;;;328;46,85;9;1,28;1;0,14;79;11,28;31;4,42;;;;;31;4,42
1;0,34;;;14;4,82;;;;;21;7,24;;;2;0,68;;;1;0,34;4;1,37;47;16,2;1;0,34;2;0,68;;;123;42,41;13;4,48;2;0,68;20;6,89;25;8,62;;;;;14;4,82
;;1;0,28;23;6,53;;;;;25;7,1;4;1,13;;;;;;;3;0,85;33;9,37;5;1,42;5;1,42;;;138;39,2;17;4,82;1;0,28;37;10,51;15;4,26;;;1;0,28;44;12,5
5;1,05;2;0,42;24;5,08;;;3;0,63;38;8,05;5;1,05;;;;;1;0,21;10;2,11;84;17,79;2;0,42;4;0,84;1;0,21;192;40,67;8;1,69;2;0,42;39;8,26;27;5,72;;;;;25;5,29
1;0,18;;;63;11,35;1;0,18;1;0,18;43;7,74;6;1,08;;;;;;;11;1,98;60;10,81;;;3;0,54;1;0,18;181;32,61;30;5,4;4;0,72;49;8,82;37;6,66;;;;;64;11,53
3;0,49;;;53;8,78;;;2;0,33;28;4,64;5;0,82;;;;;;;14;2,32;88;14,59;1;0,16;3;0,49;2;0,33;213;35,32;37;6,13;9;1,49;39;6,46;40;6,63;;;1;0,16;65;10,77
1;0,54;;;10;5,4;;;;;9;4,86;3;1,62;;;;;;;2;1,08;28;15,13;1;0,54;1;0,54;;;84;45,4;4;2,16;;;17;9,18;16;8,64;;;;;9;4,86
2;0,26;1;0,13;88;11,44;;;2;0,26;75;9,75;3;0,39;1;0,13;;;1;0,13;15;1,95;90;11,7;3;0,39;14;1,82;;;280;36,41;29;3,77;4;0,52;58;7,54;35;4,55;;;2;0,26;66;8,58
2;0,32;;;89;14,44;;;2;0,32;43;6,98;4;0,64;1;0,16;;;3;0,48;7;1,13;71;11,52;1;0,16;2;0,32;;;208;33,76;15;2,43;1;0,16;55;8,92;52;8,44;;;;;60;9,74
3;9,67;1;3,22;3;9,67;1;3,22;;;;;;;;;;;;;;;3;9,67;;;1;3,22;;;16;51,61;2;6,45;;;;;;;;;;;1;3,22
;;;;13;15,66;;;;;13;15,66;4;4,81;;;;;;;;;6;7,22;;;;;;;28;33,73;3;3,61;;;6;7,22;2;2,4;;;;;8;9,63
;;;;16;14,81;;;;;9;8,33;1;0,92;;;;;;;2;1,85;15;13,88;;;1;0,92;;;32;29,62;3;2,77;;;15;13,88;8;7,4;;;;;6;5,55
8;0,74;;;93;8,63;;;1;0,09;56;5,19;13;1,2;;;;;2;0,18;11;1,02;161;14,94;;;4;0,37;;;419;38,9;32;2,97;6;0,55;113;10,49;69;6,4;;;1;0,09;88;8,17
1;0,14;1;0,14;69;9,71;1;0,14;1;0,14;41;5,77;2;0,28;1;0,14;;;2;0,28;9;1,26;98;13,8;2;0,28;8;1,12;2;0,28;214;30,14;38;5,35;5;0,7;69;9,71;36;5,07;;;;;110;15,49
4;0,58;;;58;8,54;;;2;0,29;31;4,56;5;0,73;;;;;;;1;0,14;83;12,22;2;0,29;2;0,29;3;0,44;274;40,35;38;5,59;6;0,88;73;10,75;42;6,18;;;;;55;8,1
1;0,21;4;0,84;37;7,8;;;1;0,21;45;9,49;4;0,84;1;0,21;;;2;0,42;6;1,26;70;14,76;1;0,21;5;1,05;1;0,21;173;36,49;8;1,68;2;0,42;49;10,33;16;3,37;;;1;0,21;47;9,91
2;0,47;1;0,23;40;9,45;;;;;27;6,38;3;0,7;1;0,23;;;1;0,23;7;1,65;53;12,52;;;3;0,7;;;175;41,37;10;2,36;;;35;8,27;17;4,01;;;1;0,23;47;11,11
;;1;0,17;57;9,82;;;1;0,17;31;5,34;2;0,34;;;;;;;12;2,06;75;12,93;;;5;0,86;1;0,17;260;44,82;13;2,24;5;0,86;36;6,2;30;5,17;;;2;0,34;49;8,44
3;0,72;;;33;7,99;1;0,24;;;27;6,53;;;;;;;;;5;1,21;56;13,55;;;3;0,72;1;0,24;165;39,95;14;3,38;2;0,48;39;9,44;13;3,14;;;1;0,24;50;12,1
1;0,22;;;33;7,55;2;0,45;1;0,22;23;5,26;1;0,22;;;;;;;8;1,83;57;13,04;;;1;0,22;;;178;40,73;25;5,72;2;0,45;33;7,55;35;8;;;2;0,45;35;8
2;0,22;1;0,11;73;8,05;;;;;65;7,17;8;0,88;;;;;1;0,11;18;1,98;105;11,58;;;6;0,66;;;380;41,94;21;2,31;4;0,44;86;9,49;60;6,62;;;;;76;8,38
3;0,53;1;0,17;61;10,85;2;0,35;;;41;7,29;3;0,53;1;0,17;;;1;0,17;2;0,35;61;10,85;;;4;0,71;1;0,17;201;35,76;13;2,31;9;1,6;77;13,7;29;5,16;;;1;0,17;51;9,07
;;;;64;11,46;;;1;0,17;57;10,21;4;0,71;;;;;;;5;0,89;77;13,79;1;0,17;4;0,71;2;0,35;187;33,51;10;1,79;2;0,35;41;7,34;46;8,24;;;;;57;10,21
;;;;2;3,84;;;;;1;1,92;1;1,92;;;;;;;;;7;13,46;;;;;;;26;50;3;5,76;;;6;11,53;2;3,84;;;;;4;7,69
;;;;16;8,51;;;1;0,53;5;2,65;2;1,06;;;;;;;1;0,53;15;7,97;;;5;2,65;1;0,53;98;52,12;3;1,59;;;20;10,63;4;2,12;;;;;17;9,04
4;1,07;;;44;11,85;;;;;14;3,77;7;1,88;;;;;1;0,26;4;1,07;53;14,28;;;2;0,53;;;133;35,84;8;2,15;1;0,26;34;9,16;35;9,43;;;2;0,53;29;7,81
3;0,38;1;0,12;40;5,15;;;;;55;7,08;1;0,12;;;;;;;15;1,93;101;13,01;1;0,12;10;1,28;1;0,12;329;42,39;17;2,19;7;0,9;63;8,11;68;8,76;;;;;64;8,24
7;1,68;;;53;12,74;1;0,24;;;37;8,89;5;1,2;;;;;;;10;2,4;32;7,69;;;1;0,24;;;108;25,96;26;6,25;17;4,08;41;9,85;21;5,04;;;;;57;13,7
1;0,28;;;26;7,47;;;;;23;6,6;1;0,28;1;0,28;;;;;4;1,14;38;10,91;;;;;;;126;36,2;20;5,74;2;0,57;40;11,49;19;5,45;;;1;0,28;46;13,21
;;;;57;8,74;;;;;25;3,83;1;0,15;;;;;;;7;1,07;79;12,11;1;0,15;8;1,22;;;249;38,19;12;1,84;5;0,76;30;4,6;90;13,8;;;;;88;13,49
;;;;52;12,53;;;1;0,24;39;9,39;5;1,2;;;;;;;10;2,4;42;10,12;;;3;0,72;;;100;24,09;8;1,92;3;0,72;43;10,36;60;14,45;;;2;0,48;47;11,32
6;0,96;;;46;7,38;2;0,32;1;0,16;72;11,55;8;1,28;;;;;1;0,16;6;0,96;63;10,11;;;4;0,64;1;0,16;150;24,07;4;0,64;8;1,28;60;9,63;71;11,39;;;;;120;19,26
4;0,62;;;71;11,12;1;0,15;;;48;7,52;11;1,72;;;;;1;0,15;12;1,88;60;9,4;1;0,15;2;0,31;;;156;24,45;9;1,41;5;0,78;76;11,91;73;11,44;;;1;0,15;107;16,77
3;0,59;;;54;10,71;;;1;0,19;45;8,92;5;0,99;;;;;;;21;4,16;43;8,53;2;0,39;2;0,39;;;171;33,92;19;3,76;3;0,59;35;6,94;58;11,5;;;1;0,19;41;8,13
;;;;50;10,59;;;;;27;5,72;5;1,05;;;1;0,21;2;0,42;6;1,27;47;9,95;1;0,21;2;0,42;1;0,21;157;33,26;22;4,66;5;1,05;21;4,44;45;9,53;;;1;0,21;79;16,73
1;0,16;;;36;6,06;;;;;59;9,93;10;1,68;;;;;;;14;2,35;43;7,23;1;0,16;4;0,67;;;209;35,18;13;2,18;5;0,84;53;8,92;70;11,78;1;0,16;3;0,5;72;12,12
3;0,64;;;48;10,25;2;0,42;2;0,42;30;6,41;6;1,28;;;;;;;11;2,35;36;7,69;;;4;0,85;;;152;32,47;8;1,7;4;0,85;47;10,04;51;10,89;;;;;64;13,67
3;0,51;1;0,17;57;9,79;;;1;0,17;38;6,52;2;0,34;;;;;;;11;1,89;59;10,13;;;9;1,54;1;0,17;216;37,11;16;2,74;3;0,51;39;6,7;52;8,93;;;;;74;12,71
;;1;0,16;47;7,55;;;;;33;5,3;6;0,96;1;0,16;;;;;11;1,76;45;7,23;2;0,32;3;0,48;;;214;34,4;29;4,66;5;0,8;47;7,55;93;14,95;1;0,16;1;0,16;83;13,34
1;0,16;;;40;6,61;;;;;30;4,95;3;0,49;;;;;1;0,16;17;2,8;69;11,4;2;0,33;9;1,48;;;191;31,57;14;2,31;6;0,99;44;7,27;87;14,38;;;3;0,49;88;14,54
;;;;61;10,37;;;;;31;5,27;6;1,02;1;0,17;;;1;0,17;24;4,08;42;7,14;;;4;0,68;2;0,34;204;34,69;6;1,02;1;0,17;49;8,33;73;12,41;;;1;0,17;82;13,94
3;0,60;1;0,2;37;7,48;;;4;0,8;37;7,48;;;;;;;;;16;3,23;49;9,91;3;0,6;5;1,01;1;0,2;178;36,03;7;1,41;1;0,2;41;8,29;45;9,1;;;1;0,2;65;13,15
6;1,02;1;0,17;47;8,04;1;0,17;1;0,17;27;4,62;2;0,34;;;;;1;0,17;22;3,76;61;10,44;;;9;1,54;;;181;30,99;17;2,91;2;0,34;40;6,84;96;16,43;;;;;70;11,98
3;0,60;2;0,4;42;8,4;1;0,2;;;37;7,4;10;2;1;0,2;;;4;0,8;6;1,2;38;7,6;1;0,2;3;0,6;1;0,2;198;39,6;4;0,8;3;0,6;34;6,8;45;9;;;2;0,4;65;13
1;0,20;;;40;8,06;;;;;44;8,87;4;0,8;;;;;;;9;1,81;44;8,87;2;0,4;5;1;1;0,2;168;33,87;5;1;6;1,2;43;8,66;73;14,71;;;1;0,2;50;10,08
4;0,65;1;0,16;60;9,88;;;;;47;7,74;3;0,49;;;;;1;0,16;6;0,98;40;6,58;2;0,32;2;0,32;2;0,32;205;33,77;9;1,48;3;0,49;36;5,93;81;13,34;;;;;105;17,29
3;0,59;;;50;9,88;;;;;30;5,92;5;0,98;;;;;1;0,19;13;2,56;46;9,09;2;0,39;4;0,79;2;0,39;168;33,2;11;2,17;1;0,19;49;9,68;65;12,84;;;;;56;11,06
7;1,25;;;30;5,35;;;;;46;8,21;4;0,71;1;0,17;;;1;0,17;9;1,6;54;9,64;1;0,17;6;1,07;2;0,35;216;38,57;7;1,25;4;0,71;43;7,67;61;10,89;;;;;68;12,14
3;0,59;;;42;8,28;;;1;0,19;35;6,9;4;0,78;;;;;;;14;2,76;41;8,08;3;0,59;7;1,38;1;0,19;193;38,06;9;1,77;2;0,39;42;8,28;59;11,63;;;;;51;10,05
3;0,60;1;0,2;66;13,33;;;;;33;6,66;2;0,4;1;0,2;;;;;14;2,82;41;8,28;;;3;0,6;;;164;33,13;6;1,21;5;1,01;30;6,06;44;8,88;;;;;82;16,56
1;0,18;1;0,18;50;9,41;;;;;34;6,4;6;1,12;;;;;1;0,18;9;1,69;49;9,22;1;0,18;4;0,75;1;0,18;202;38,04;10;1,88;10;1,88;36;6,77;54;10,16;;;1;0,18;61;11,48
4;0,59;;;57;8,43;2;0,29;;;52;7,69;4;0,59;;;;;1;0,14;8;1,18;64;9,46;1;0,14;13;1,92;1;0,14;247;36,53;18;2,66;7;1,03;75;11,09;66;9,76;;;1;0,14;55;8,13
3;0,56;;;59;11,09;;;1;0,18;49;9,21;4;0,75;1;0,18;;;;;15;2,81;36;6,76;3;0,56;4;0,75;;;180;33,83;6;1,12;6;1,12;35;6,57;48;9,02;;;1;0,18;81;15,22
;;;;58;9,73;;;3;0,5;41;6,87;10;1,67;;;;;;;11;1,84;55;9,22;;;7;1,17;;;212;35,57;6;1;2;0,33;45;7,55;73;12,24;;;1;0,16;72;12,08
1;0,19;;;59;11,23;;;1;0,19;38;7,23;5;0,95;1;0,19;;;;;6;1,14;65;12,38;1;0,19;7;1,33;1;0,19;167;31,8;7;1,33;6;1,14;47;8,95;49;9,33;;;;;64;12,19
3;0,49;;;54;8,82;;;1;0,16;61;9,96;6;0,98;;;;;;;15;2,45;80;13,07;1;0,16;2;0,32;1;0,16;168;27,45;6;0,98;4;0,65;54;8,82;51;8,33;1;0,16;3;0,49;101;16,5
4;0,64;1;0,16;66;10,71;;;;;52;8,44;6;0,97;1;0,16;;;;;13;2,11;64;10,38;;;2;0,32;;;189;30,68;6;0,97;4;0,64;68;11,03;46;7,46;;;4;0,64;90;14,61
;;;;78;11,87;1;0,15;2;0,3;51;7,76;3;0,45;;;;;;;17;2,58;60;9,13;1;0,15;7;1,06;;;169;25,72;13;1,97;;;92;14;56;8,52;;;;;107;16,28
1;0,14;1;0,14;73;10,32;1;0,14;1;0,14;71;10,04;11;1,55;;;;;1;0,14;16;2,26;69;9,75;;;7;0,99;;;188;26,59;6;0,84;8;1,13;72;10,18;61;8,62;;;1;0,14;119;16,83
5;0,78;;;72;11,28;1;0,15;1;0,15;54;8,46;6;0,94;;;;;1;0,15;13;2,03;65;10,18;;;5;0,78;;;190;29,78;5;0,78;4;0,62;54;8,46;65;10,18;;;;;97;15,2
4;0,81;1;0,2;44;8,97;1;0,2;1;0,2;31;6,32;3;0,61;2;0,4;;;2;0,4;5;1,02;50;10,2;;;4;0,81;1;0,2;188;38,36;13;2,65;1;0,2;33;6,73;43;8,77;;;;;63;12,85
2;0,49;;;34;8,35;;;;;42;10,31;3;0,73;;;;;;;16;3,93;54;13,26;;;;;;;137;33,66;13;3,19;3;0,73;32;7,86;44;10,81;;;;;27;6,63
;;;;29;7,51;;;;;30;7,77;1;0,25;;;;;1;0,25;6;1,55;43;11,13;1;0,25;2;0,51;;;142;36,78;4;1,03;3;0,77;30;7,77;45;11,65;1;0,25;;;48;12,43
3;0,65;;;41;8,95;;;1;0,21;38;8,29;1;0,21;;;;;;;7;1,52;40;8,73;1;0,21;4;0,87;1;0,21;173;37,77;4;0,87;3;0,65;44;9,6;48;10,48;2;0,43;;;47;10,26
2;0,35;;;48;8,6;;;;;43;7,7;3;0,53;;;;;;;6;1,07;65;11,64;;;1;0,17;1;0,17;225;40,32;6;1,07;1;0,17;45;8,06;52;9,31;;;;;60;10,75
4;0,69;;;63;10,89;;;3;0,51;46;7,95;5;0,86;;;;;2;0,34;15;2,59;59;10,2;1;0,17;2;0,34;;;177;30,62;10;1,73;1;0,17;38;6,57;56;9,68;;;;;96;16,6
4;0,84;;;43;9,09;;;1;0,21;39;8,24;1;0,21;;;;;1;0,21;9;1,9;49;10,35;;;5;1,05;3;0,63;162;34,24;3;0,63;3;0,63;36;7,61;47;9,93;;;;;67;14,16
1;0,19;;;45;8,82;;;;;38;7,45;3;0,58;1;0,19;;;;;11;2,15;36;7,05;4;0,78;1;0,19;;;179;35,09;4;0,78;2;0,39;58;11,37;52;10,19;;;;;75;14,7
7;1,34;1;0,19;61;11,68;;;;;26;4,98;;;;;;;;;9;1,72;52;9,96;;;2;0,38;;;220;42,14;17;3,25;4;0,76;23;4,4;32;6,13;;;;;68;13,02
3;0,49;;;70;11,64;;;3;0,49;44;7,32;2;0,33;;;;;;;21;3,49;83;13,81;3;0,49;5;0,83;1;0,16;170;28,28;22;3,66;4;0,66;25;4,15;65;10,81;;;1;0,16;79;13,14
1;0,19;;;46;9,18;;;1;0,19;34;6,78;1;0,19;;;;;;;5;0,99;64;12,77;3;0,59;8;1,59;;;189;37,72;14;2,79;2;0,39;52;10,37;35;6,98;;;;;46;9,18
;;;;17;7,26;;;;;17;7,26;2;0,85;2;0,85;;;;;2;0,85;18;7,69;;;3;1,28;1;0,42;81;34,61;12;5,12;5;2,13;16;6,83;35;14,95;;;;;23;9,82
;;2;0,45;30;6,84;;;1;0,22;30;6,84;5;1,14;;;;;;;9;2,05;68;15,52;;;4;0,91;;;131;29,9;22;5,02;;;36;8,21;49;11,18;;;;;51;11,64
1;0,37;1;0,37;15;5,57;;;1;0,37;8;2,97;;;;;;;;;4;1,48;34;12,63;;;6;2,23;;;120;44,6;10;3,71;;;43;15,98;8;2,97;;;;;18;6,69
;;;;7;13,72;;;;;1;1,96;;;;;;;;;;;7;13,72;;;;;;;28;54,9;1;1,96;;;2;3,92;4;7,84;;;;;1;1,96
1;0,15;2;0,3;65;9,87;;;1;0,15;48;7,29;4;0,6;;;;;;;22;3,34;82;12,46;;;22;3,34;3;0,45;215;32,67;16;2,43;9;1,36;56;8,51;29;4,4;;;2;0,3;81;12,31
3;0,64;;;22;4,73;;;;;23;4,94;1;0,21;;;;;;;3;0,64;80;17,2;1;0,21;1;0,21;;;208;44,73;5;1,07;;;55;11,82;25;5,37;;;;;38;8,17
7;0,74;2;0,21;81;8,58;1;0,1;;;68;7,21;4;0,42;;;;;1;0,1;19;2,01;111;11,77;;;8;0,84;2;0,21;395;41,88;18;1,9;5;0,53;85;9,01;36;3,81;;;1;0,1;99;10,49
4;1,98;1;0,49;15;7,42;;;;;16;7,92;;;1;0,49;;;;;;;32;15,84;;;3;1,48;;;83;41,08;5;2,47;1;0,49;14;6,93;16;7,92;;;;;11;5,44
;;;;19;7,91;;;;;14;5,83;;;;;;;;;3;1,25;24;10;;;2;0,83;;;113;47,08;1;0,41;2;0,83;18;7,5;25;10,41;;;1;0,41;18;7,5
;;;;4;2,83;;;;;11;7,8;1;0,7;;;;;1;0,7;2;1,41;16;11,34;;;2;1,41;;;71;50,35;1;0,7;2;1,41;13;9,21;8;5,67;;;1;0,7;8;5,67
7;1,14;1;0,16;64;10,47;;;1;0,16;88;14,4;2;0,32;;;;;;;5;0,81;43;7,03;;;8;1,3;1;0,16;222;36,33;18;2,94;3;0,49;45;7,36;49;8,01;;;;;54;8,83
3;0,63;3;0,63;33;7,03;;;;;33;7,03;2;0,42;;;;;3;0,63;4;0,85;85;18,12;1;0,21;2;0,42;;;186;39,65;35;7,46;2;0,42;40;8,52;12;2,55;;;1;0,21;24;5,11
;;;;39;6,3;2;0,32;;;46;7,43;1;0,16;;;;;3;0,48;2;0,32;94;15,18;1;0,16;4;0,64;;;257;41,51;31;5;3;0,48;61;9,85;29;4,68;;;;;46;7,43
;;;;25;9,84;;;1;0,39;23;9,05;2;0,78;;;;;;;3;1,18;25;9,84;;;2;0,78;1;0,39;84;33,07;9;3,54;5;1,96;24;9,44;19;7,48;;;;;31;12,2
5;0,52;1;0,1;75;7,9;1;0,1;1;0,1;67;7,06;8;0,84;3;0,31;;;2;0,21;15;1,58;95;10,01;1;0,1;12;1,26;7;0,73;410;43,2;13;1,36;4;0,42;100;10,53;42;4,42;;;2;0,21;85;8,95
;;;;22;5,39;;;;;20;4,9;2;0,49;;;;;;;3;0,73;51;12,5;;;2;0,49;2;0,49;161;39,46;42;10,29;3;0,73;44;10,78;17;4,16;;;;;39;9,55
2;0,25;1;0,12;54;6,96;;;;;70;9,03;3;0,38;1;0,12;;;3;0,38;14;1,8;100;12,9;;;2;0,25;;;318;41,03;60;7,74;8;1,03;60;7,74;44;5,67;;;1;0,12;34;4,38
1;0,29;1;0,29;38;11,17;;;;;29;8,52;1;0,29;2;0,58;;;;;2;0,58;37;10,88;2;0,58;8;2,35;;;147;43,23;6;1,76;3;0,88;28;8,23;7;2,05;;;1;0,29;27;7,94
3;0,93;;;19;5,93;;;1;0,31;17;5,31;;;;;;;;;1;0,31;28;8,75;1;0,31;1;0,31;;;166;51,87;27;8,43;9;2,81;23;7,18;8;2,5;;;;;16;5
1;0,16;;;65;11,01;1;0,16;1;0,16;62;10,5;7;1,18;2;0,33;;;2;0,33;10;1,69;61;10,33;2;0,33;9;1,52;1;0,16;186;31,52;30;5,08;7;1,18;72;12,2;23;3,89;;;;;48;8,13
2;0,24;;;95;11,78;;;5;0,62;70;8,68;11;1,36;2;0,24;;;;;20;2,48;72;8,93;;;3;0,37;;;217;26,92;44;5,45;9;1,11;71;8,8;52;6,45;;;;;133;16,5
4;0,47;1;0,11;85;10,09;2;0,23;;;65;7,71;4;0,47;;;;;;;14;1,66;84;9,97;1;0,11;4;0,47;1;0,11;293;34,79;29;3,44;14;1,66;83;9,85;49;5,81;;;1;0,11;108;12,82
4;0,65;2;0,32;70;11,4;;;3;0,48;55;8,95;6;0,97;;;;;1;0,16;14;2,28;71;11,56;;;5;0,81;2;0,32;203;33,06;17;2,76;5;0,81;58;9,44;26;4,23;;;;;72;11,72
5;0,83;1;0,16;58;9,63;;;2;0,33;52;8,63;9;1,49;;;;;1;0,16;7;1,16;71;11,79;;;6;0,99;;;222;36,87;28;4,65;7;1,16;53;8,8;31;5,14;;;2;0,33;47;7,8
;;;;72;10,89;;;1;0,15;67;10,13;5;0,75;;;;;1;0,15;5;0,75;82;12,4;2;0,3;4;0,6;2;0,3;224;33,88;30;4,53;12;1,81;80;12,1;20;3,02;;;1;0,15;53;8,01
3;0,39;;;79;10,31;1;0,13;2;0,26;71;9,26;9;1,17;1;0,13;;;;;19;2,48;67;8,74;;;5;0,65;1;0,13;274;35,77;37;4,83;15;1,95;65;8,48;45;5,87;;;1;0,13;71;9,26
2;0,27;1;0,13;81;11,06;;;1;0,13;98;13,38;7;0,95;;;;;;;11;1,5;51;6,96;;;8;1,09;2;0,27;196;26,77;13;1,77;13;1,77;95;12,97;39;5,32;1;0,13;1;0,13;112;15,3
4;0,82;1;0,2;35;7,24;;;;;53;10,97;6;1,24;1;0,2;;;;;7;1,44;60;12,42;;;;;1;0,2;173;35,81;20;4,14;4;0,82;28;5,79;26;5,38;1;0,2;1;0,2;62;12,83
3;0,61;1;0,2;43;8,81;;;;;37;7,58;4;0,81;1;0,2;;;2;0,4;20;4,09;48;9,83;1;0,2;2;0,4;;;178;36,47;12;2,45;8;1,63;46;9,42;24;4,91;;;4;0,81;54;11,06
1;0,23;1;0,23;38;8,96;;;;;41;9,66;5;1,17;;;;;;;9;2,12;49;11,55;1;0,23;4;0,94;2;0,47;130;30,66;23;5,42;7;1,65;45;10,61;14;3,3;;;;;54;12,73
4;0,99;;;42;10,47;1;0,24;1;0,24;26;6,48;2;0,49;;;;;;;4;0,99;53;13,21;;;;;1;0,24;102;25,43;14;3,49;8;1,99;50;12,46;26;6,48;;;1;0,24;66;16,45
1;0,16;;;55;8,91;1;0,16;1;0,16;70;11,34;7;1,13;;;;;;;13;2,1;87;14,1;1;0,16;2;0,32;1;0,16;174;28,2;11;1,78;8;1,29;69;11,18;43;6,96;;;;;73;11,83
6;1,01;;;38;6,44;1;0,16;1;0,16;46;7,79;2;0,33;1;0,16;1;0,16;1;0,16;11;1,86;76;12,88;;;5;0,84;2;0,33;226;38,3;28;4,74;;;67;11,35;28;4,74;;;;;50;8,47
1;0,17;2;0,35;50;8,99;;;;;54;9,71;3;0,53;1;0,17;;;1;0,17;11;1,97;63;11,33;;;3;0,53;1;0,17;153;27,51;12;2,15;10;1,79;81;14,56;29;5,21;;;1;0,17;80;14,38
;;2;0,32;55;8,97;1;0,16;1;0,16;74;12,07;7;1,14;;;;;;;12;1,95;79;12,88;;;3;0,48;;;158;25,77;21;3,42;7;1,14;92;15;32;5,22;;;1;0,16;68;11,09
1;0,16;;;57;9,22;1;0,16;;;69;11,16;11;1,77;;;;;1;0,16;8;1,29;70;11,32;;;4;0,64;1;0,16;210;33,98;18;2,91;6;0,97;63;10,19;23;3,72;;;;;75;12,13
